2024-03-24,Webcam,2295.28,Delhi,CUST00719,2
2024-07-19,Headphones,3126.77,Hyderabad,CUST00581,3
2024-12-25,Webcam,1671.53,Kolkata,CUST00238,4
2024-02-03,Keyboard,1501.1,Chennai,CUST00399,5
2024-09-10,Monitor,1984.93,Hyderabad,CUST00946,5
2024-06-22,Mouse,2666.85,Kolkata,CUST00088,2
2024-04-02,Webcam,4572.3,Mumbai,CUST00122,1
2024-10-28,Printer,2319.05,Bangalore,CUST00433,1
2024-10-26,Headphones,1837.33,Delhi,CUST00182,3
2024-07-04,Printer,1191.91,Ahmedabad,CUST00956,1
2024-10-11,Monitor,1220.65,Hyderabad,CUST00435,5
2024-06-21,Keyboard,3790.84,Mumbai,CUST00872,1
2024-05-23,Headphones,2401.12,Bangalore,CUST00398,2
2024-10-25,Webcam,3795.73,Kolkata,CUST00876,3
2024-12-18,Scanner,2456.31,Hyderabad,CUST00970,1
2024-06-17,Monitor,4842.74,Bangalore,CUST00555,1
2024-01-08,Webcam,2068.69,Pune,CUST00506,2
2024-08-15,Keyboard,4671.69,Pune,CUST00341,2
2024-10-20,Printer,2791.07,Kolkata,CUST00235,1
2024-11-26,Printer,1180.32,Chennai,CUST00191,3
2024-12-12,Mouse,3845.62,Pune,CUST00843,1
2024-06-04,Scanner,4263.89,Kolkata,CUST00957,5
2024-04-20,Scanner,3287.68,Delhi,CUST00856,3
2024-08-20,Mouse,3273.92,Bangalore,CUST00846,4
2024-01-07,Keyboard,1809.2,Ahmedabad,CUST00579,5
2024-05-29,Monitor,3659.63,Delhi,CUST00132,3
2024-11-18,Laptop,3605.59,Mumbai,CUST00713,5
2024-07-10,Webcam,4466.1,Bangalore,CUST00795,2
2024-05-17,Laptop,3205.06,Kolkata,CUST00020,1
2024-12-14,Mouse,2010.35,Mumbai,CUST00852,4
2024-07-11,Keyboard,4392.53,Bangalore,CUST00004,3
2024-11-03,Headphones,240.39,Bangalore,CUST00855,5
2024-10-23,Webcam,1139.78,Ahmedabad,CUST00617,4
2024-11-19,Headphones,2435.05,Pune,CUST00326,1
2024-12-03,Laptop,2715.94,Delhi,CUST00084,2
2024-10-24,Headphones,939.56,Chennai,CUST00993,1
2024-04-29,Scanner,4932.16,Mumbai,CUST00727,1
2024-08-30,Mouse,2664.71,Hyderabad,CUST00318,1
2024-11-10,Keyboard,2742.79,Bangalore,CUST00994,3
2024-05-24,Monitor,105.42,Mumbai,CUST00593,4
2024-05-01,Scanner,4777.2,Kolkata,CUST00800,4
2024-01-04,Mouse,3511.91,Hyderabad,CUST00464,5
2024-01-03,Scanner,4974.51,Chennai,CUST00286,5
2024-05-23,Webcam,4267.6,Chennai,CUST00492,4
2024-09-19,Headphones,3748.21,Pune,CUST00609,1
2024-02-19,Monitor,3896.12,Pune,CUST00343,5
2024-05-10,Headphones,473.59,Delhi,CUST00524,5
2024-07-15,Scanner,1939.29,Pune,CUST00381,2
2024-10-10,Keyboard,3330.7,Bangalore,CUST00125,5
2024-07-16,Webcam,2167.11,Bangalore,CUST00449,2
2024-10-02,Laptop,2540.21,Kolkata,CUST00358,5
2024-10-15,Keyboard,1415.25,Delhi,CUST00218,2
2024-11-01,Laptop,818.99,Kolkata,CUST00340,3
2024-10-14,Webcam,4402.88,Bangalore,CUST00263,5
2024-06-17,Monitor,2924.81,Chennai,CUST00716,4
2024-02-14,Laptop,1198.26,Ahmedabad,CUST00115,4
2024-10-30,Mouse,4611.19,Delhi,CUST00903,1
2024-02-27,Scanner,962.56,Delhi,CUST00159,5
2024-06-18,Laptop,616.3,Bangalore,CUST00777,1
2024-11-28,Monitor,1790.61,Mumbai,CUST00048,5
2024-08-19,Mouse,1536.27,Kolkata,CUST00388,3
2024-10-16,Mouse,3636.81,Bangalore,CUST00360,2
2024-09-11,Headphones,3186.37,Delhi,CUST00859,2
2024-07-21,Scanner,4601.52,Delhi,CUST00289,4
2024-02-01,Keyboard,570.9,Pune,CUST00484,1
2024-02-05,Keyboard,4295.04,Bangalore,CUST00626,5
2024-08-30,Printer,537.82,Hyderabad,CUST00375,2
2024-01-25,Webcam,4904.86,Pune,CUST00838,5
2024-12-24,Webcam,3863.49,Kolkata,CUST00179,3
2024-02-09,Monitor,283.21,Mumbai,CUST00441,5
2024-11-22,Keyboard,573.25,Kolkata,CUST00496,1
2024-09-09,Mouse,2931.28,Delhi,CUST00596,2
2024-02-17,Monitor,3998.94,Mumbai,CUST00982,1
2024-07-12,Printer,393.88,Delhi,CUST00898,3
2024-06-21,Mouse,4333.61,Mumbai,CUST00686,3
2024-09-21,Mouse,504.97,Delhi,CUST00449,5
2024-08-01,Keyboard,3499.43,Chennai,CUST00840,5
2024-03-06,Keyboard,959.13,Mumbai,CUST00849,2
2024-09-02,Printer,1216.37,Bangalore,CUST00842,2
2024-10-10,Keyboard,4935.56,Mumbai,CUST00139,5
2024-09-05,Mouse,994.12,Ahmedabad,CUST00061,3
2024-06-01,Webcam,3287.06,Delhi,CUST00082,5
2024-01-22,Printer,3666.65,Pune,CUST00489,5
2024-11-26,Mouse,1368.3,Mumbai,CUST00182,3
2024-04-09,Printer,916.03,Hyderabad,CUST00982,5
2024-10-05,Scanner,2161.56,Bangalore,CUST00667,1
2024-11-07,Laptop,2706.76,Ahmedabad,CUST00028,1
2024-01-09,Webcam,2577.37,Bangalore,CUST00947,3
2024-06-18,Headphones,2837.5,Mumbai,CUST00021,4
2024-08-27,Headphones,2752.11,Pune,CUST00466,1
2024-06-03,Scanner,142.96,Chennai,CUST00712,5
2024-01-14,Headphones,3886.6,Delhi,CUST00301,2
2024-02-11,Scanner,2681.73,Kolkata,CUST00982,1
2024-02-02,Keyboard,4805.43,Ahmedabad,CUST00349,1
2024-09-06,Printer,3354.33,Delhi,CUST00611,1
2024-04-28,Headphones,2546.47,Hyderabad,CUST00881,3
2024-12-29,Keyboard,3371.12,Ahmedabad,CUST00415,1
2024-10-20,Webcam,1912.79,Hyderabad,CUST00689,3
2024-03-09,Monitor,3269.8,Ahmedabad,CUST00639,4
2024-10-01,Webcam,4071.76,Bangalore,CUST00833,4
2024-01-09,Headphones,2805.84,Hyderabad,CUST00688,3
2024-10-13,Scanner,124.53,Ahmedabad,CUST00535,4
2024-04-14,Keyboard,2747.4,Pune,CUST00975,4
2024-11-02,Mouse,663.05,Ahmedabad,CUST00251,2
2024-07-29,Printer,4754.36,Kolkata,CUST00895,1
2024-12-05,Keyboard,2690.78,Chennai,CUST00521,4
2024-06-30,Laptop,1137.22,Bangalore,CUST00684,1
2024-06-22,Monitor,3460.01,Delhi,CUST00352,5
2024-07-13,Keyboard,2653.59,Pune,CUST00714,3
2024-08-29,Mouse,2807.23,Delhi,CUST00118,1
2024-09-28,Laptop,2449.15,Mumbai,CUST00454,4
2024-06-26,Headphones,1759.02,Pune,CUST00716,3
2024-09-07,Laptop,2365.62,Delhi,CUST00182,1
2024-02-02,Laptop,4034.67,Delhi,CUST00088,4
2024-09-23,Mouse,3857.0,Kolkata,CUST00792,2
2024-08-05,Printer,675.26,Bangalore,CUST00002,3
2024-11-02,Printer,2569.11,Delhi,CUST00724,4
2024-06-04,Mouse,4286.78,Delhi,CUST00807,4
2024-09-08,Monitor,926.18,Chennai,CUST00814,1
2024-12-14,Headphones,4633.62,Chennai,CUST00108,3
2024-09-19,Mouse,816.36,Hyderabad,CUST00439,4
2024-11-01,Keyboard,4884.67,Delhi,CUST00217,4
2024-01-17,Scanner,2434.61,Hyderabad,CUST00548,1
2024-11-10,Mouse,2913.79,Mumbai,CUST00861,3
2024-10-10,Monitor,411.11,Mumbai,CUST00931,5
2024-06-04,Printer,4833.79,Kolkata,CUST00400,5
2024-07-30,Webcam,1987.87,Delhi,CUST00290,3
2024-06-13,Keyboard,2128.09,Hyderabad,CUST00504,4
2024-08-29,Keyboard,349.69,Kolkata,CUST00447,2
2024-05-11,Keyboard,3002.93,Delhi,CUST00782,3
2024-07-27,Scanner,2204.51,Chennai,CUST00245,5
2024-12-06,Printer,1925.33,Bangalore,CUST00886,5
2024-03-30,Printer,590.51,Pune,CUST00989,4
2024-12-15,Monitor,4867.95,Bangalore,CUST00994,1
2024-02-24,Laptop,2349.74,Delhi,CUST00698,3
2024-12-07,Keyboard,385.73,Ahmedabad,CUST00670,4
2024-02-09,Webcam,3359.76,Hyderabad,CUST00433,5
2024-10-11,Laptop,990.3,Hyderabad,CUST00949,4
2024-12-06,Printer,568.3,Delhi,CUST00143,2
2024-07-28,Mouse,4345.89,Mumbai,CUST00771,4
2024-03-10,Webcam,1513.09,Pune,CUST00916,2
2024-05-13,Printer,613.46,Delhi,CUST00924,3
2024-12-05,Webcam,3686.67,Bangalore,CUST00510,2
2024-06-14,Keyboard,386.73,Chennai,CUST00465,1
2024-04-29,Printer,4200.96,Bangalore,CUST00033,5
2024-08-28,Keyboard,2885.87,Mumbai,CUST00144,1
2024-03-31,Scanner,3309.83,Bangalore,CUST00772,1
2024-05-08,Laptop,4830.4,Kolkata,CUST00676,5
2024-05-30,Webcam,3802.57,Mumbai,CUST00736,2
2024-09-03,Keyboard,2024.71,Pune,CUST00614,4
2024-09-04,Webcam,4182.26,Pune,CUST00954,2
2024-06-29,Headphones,3339.25,Pune,CUST00105,1
2024-07-20,Scanner,4679.62,Ahmedabad,CUST00088,5
2024-11-15,Monitor,4664.05,Bangalore,CUST00405,2
2024-03-20,Monitor,2026.39,Mumbai,CUST00430,1
2024-09-13,Printer,1866.89,Delhi,CUST00953,4
2024-11-04,Mouse,2505.5,Delhi,CUST00122,2
2024-02-14,Keyboard,3343.32,Kolkata,CUST00371,1
2024-12-20,Mouse,358.0,Kolkata,CUST00164,5
2024-01-04,Monitor,3544.06,Kolkata,CUST00753,4
2024-01-20,Monitor,3381.12,Bangalore,CUST00537,1
2024-04-11,Headphones,1364.84,Ahmedabad,CUST00841,2
2024-01-03,Keyboard,1820.14,Pune,CUST00470,5
2024-05-06,Printer,3763.9,Hyderabad,CUST00003,3
2024-06-26,Mouse,2662.93,Chennai,CUST00048,3
2024-02-17,Headphones,1890.05,Bangalore,CUST00341,3
2024-05-16,Mouse,2765.16,Delhi,CUST00570,3
2024-07-16,Monitor,4959.92,Mumbai,CUST00272,1
2024-05-01,Mouse,4477.08,Chennai,CUST00019,2
2024-07-30,Monitor,2966.62,Kolkata,CUST00145,1
2024-06-06,Webcam,223.16,Delhi,CUST00975,2
2024-02-01,Webcam,1586.32,Chennai,CUST00603,5
2024-08-12,Keyboard,2580.84,Delhi,CUST00751,2
2024-09-29,Webcam,975.94,Kolkata,CUST00685,3
2024-12-02,Keyboard,1763.3,Hyderabad,CUST00344,4
2024-08-14,Scanner,372.28,Pune,CUST00866,1
2024-04-16,Monitor,2084.04,Hyderabad,CUST00734,5
2024-08-23,Webcam,1078.96,Bangalore,CUST00705,3
2024-06-05,Webcam,1890.74,Pune,CUST00544,3
2024-02-01,Monitor,3368.44,Kolkata,CUST00076,1
2024-10-23,Keyboard,2437.15,Chennai,CUST00128,3
2024-11-17,Scanner,3645.85,Kolkata,CUST00626,1
2024-04-25,Laptop,4655.01,Ahmedabad,CUST00006,1
2024-08-24,Keyboard,2449.85,Chennai,CUST00455,5
2024-08-17,Mouse,2229.38,Mumbai,CUST00959,4
2024-04-29,Mouse,4550.86,Kolkata,CUST00609,5
2024-03-21,Printer,509.98,Kolkata,CUST00237,5
2024-08-08,Webcam,1263.37,Delhi,CUST00369,1
2024-05-20,Laptop,2585.68,Chennai,CUST00815,5
2024-05-13,Webcam,1295.85,Chennai,CUST00492,2
2024-07-07,Keyboard,4591.57,Ahmedabad,CUST00942,2
2024-03-14,Webcam,3382.6,Hyderabad,CUST00065,3
2024-09-01,Scanner,1587.6,Pune,CUST00681,2
2024-09-19,Printer,4509.75,Ahmedabad,CUST00196,4
2024-04-15,Printer,3223.77,Pune,CUST00279,5
2024-05-08,Mouse,502.72,Chennai,CUST00027,2
2024-06-11,Laptop,2088.77,Delhi,CUST00342,1
2024-02-26,Printer,3417.32,Bangalore,CUST00864,3
2024-03-06,Printer,295.6,Bangalore,CUST00797,5
2024-06-06,Scanner,516.92,Ahmedabad,CUST00297,1
2024-05-04,Keyboard,1287.81,Delhi,CUST00987,5
2024-03-25,Scanner,4013.98,Chennai,CUST00560,2
2024-07-21,Mouse,2822.1,Pune,CUST00443,4
2024-10-26,Mouse,3896.37,Pune,CUST00573,2
2024-04-14,Printer,523.38,Ahmedabad,CUST00354,4
2024-05-07,Printer,4070.55,Hyderabad,CUST00458,1
2024-10-09,Laptop,1773.44,Hyderabad,CUST00171,1
2024-07-07,Printer,2998.14,Kolkata,CUST00831,4
2024-01-09,Scanner,1278.8,Delhi,CUST00255,1
2024-09-21,Keyboard,2499.03,Mumbai,CUST00629,2
2024-08-21,Webcam,3882.92,Delhi,CUST00503,4
2024-11-23,Webcam,3024.56,Pune,CUST00543,1
2024-12-04,Webcam,2897.66,Bangalore,CUST00180,3
2024-08-07,Scanner,988.27,Kolkata,CUST00798,3
2024-01-12,Laptop,3849.04,Kolkata,CUST00916,3
2024-01-28,Scanner,896.73,Delhi,CUST00914,4
2024-12-29,Laptop,868.37,Hyderabad,CUST00996,5
2024-12-06,Monitor,407.16,Kolkata,CUST00096,3
2024-05-12,Webcam,1272.75,Chennai,CUST00508,3
2024-02-18,Laptop,2069.94,Kolkata,CUST00637,4
2024-03-16,Laptop,2776.13,Pune,CUST00915,3
2024-11-02,Headphones,3301.97,Ahmedabad,CUST00292,2
2024-05-24,Headphones,4589.97,Chennai,CUST00476,1
2024-11-11,Monitor,1408.12,Hyderabad,CUST00296,5
2024-07-02,Laptop,121.28,Kolkata,CUST00449,4
2024-01-29,Scanner,4588.49,Mumbai,CUST00793,1
2024-06-15,Laptop,3564.71,Bangalore,CUST00251,2
2024-09-02,Printer,3168.14,Delhi,CUST00131,3
2024-07-27,Keyboard,367.86,Chennai,CUST00402,5
2024-07-27,Webcam,236.12,Bangalore,CUST00457,1
2024-09-16,Headphones,3693.74,Hyderabad,CUST00025,2
2024-04-07,Printer,3518.82,Chennai,CUST00311,4
2024-08-21,Webcam,4045.93,Ahmedabad,CUST00707,2
2024-04-02,Printer,4518.64,Chennai,CUST00682,2
2024-11-18,Webcam,542.45,Chennai,CUST00301,4
2024-04-04,Laptop,3293.8,Delhi,CUST00966,3
2024-08-24,Monitor,687.86,Chennai,CUST00381,1
2024-10-23,Scanner,631.28,Hyderabad,CUST00076,4
2024-01-26,Monitor,4824.84,Ahmedabad,CUST00338,5
2024-07-17,Printer,1365.45,Chennai,CUST01000,5
2024-01-16,Headphones,4612.15,Chennai,CUST00714,3
2024-03-08,Laptop,4423.37,Pune,CUST00204,3
2024-10-01,Laptop,4272.58,Pune,CUST00787,5
2024-12-10,Printer,3137.4,Pune,CUST00121,1
2024-08-01,Laptop,1193.68,Ahmedabad,CUST00319,1
2024-08-05,Scanner,1144.73,Pune,CUST00609,5
2024-04-29,Printer,4845.23,Hyderabad,CUST00734,2
2024-09-10,Scanner,290.89,Ahmedabad,CUST00048,4
2024-01-04,Monitor,4935.28,Chennai,CUST00262,3
2024-07-15,Scanner,2254.12,Delhi,CUST00255,4
2024-01-13,Headphones,3436.22,Hyderabad,CUST00246,3
2024-03-24,Headphones,4257.05,Pune,CUST00653,2
2024-09-22,Mouse,4585.39,Ahmedabad,CUST00736,4
2024-06-18,Printer,4696.99,Chennai,CUST00389,4
2024-02-13,Keyboard,4589.0,Mumbai,CUST00173,2
2024-10-26,Mouse,4627.53,Ahmedabad,CUST00866,1
2024-04-21,Keyboard,3411.93,Pune,CUST00750,1
2024-11-02,Scanner,1858.9,Pune,CUST00380,4
2024-06-26,Printer,723.64,Bangalore,CUST00844,2
2024-11-29,Scanner,4682.24,Chennai,CUST00253,1
2024-11-05,Laptop,676.14,Pune,CUST00479,5
2024-03-25,Keyboard,4237.82,Pune,CUST00585,2
2024-12-25,Monitor,2136.52,Ahmedabad,CUST00565,2
2024-07-16,Scanner,2986.7,Bangalore,CUST00640,4
2024-12-14,Laptop,2435.33,Bangalore,CUST00387,4
2024-08-11,Printer,2679.5,Chennai,CUST00951,4
2024-11-20,Headphones,2879.08,Mumbai,CUST00952,4
2024-06-06,Mouse,2724.28,Kolkata,CUST00350,3
2024-06-21,Monitor,1699.12,Chennai,CUST00762,1
2024-11-14,Webcam,1895.16,Pune,CUST00857,2
2024-09-11,Webcam,339.15,Kolkata,CUST00990,1
2024-06-02,Monitor,3673.03,Mumbai,CUST00572,5
2024-04-28,Mouse,4761.07,Kolkata,CUST00304,1
2024-07-02,Webcam,2404.87,Delhi,CUST00351,5
2024-01-10,Monitor,2921.76,Mumbai,CUST00051,1
2024-02-12,Monitor,2303.44,Hyderabad,CUST00188,1
2024-06-11,Printer,4859.77,Bangalore,CUST00675,1
2024-11-28,Webcam,1915.44,Chennai,CUST00275,2
2024-02-08,Laptop,3891.01,Mumbai,CUST00367,3
2024-08-24,Mouse,748.12,Kolkata,CUST00048,5
2024-07-25,Printer,886.99,Mumbai,CUST00405,5
2024-12-30,Scanner,1576.73,Hyderabad,CUST00016,1
2024-11-14,Laptop,4742.46,Mumbai,CUST00462,4
2024-02-24,Printer,2086.75,Delhi,CUST00027,1
2024-01-05,Scanner,3553.06,Pune,CUST00746,2
2024-10-09,Monitor,256.23,Delhi,CUST00667,4
2024-05-20,Headphones,3142.74,Mumbai,CUST00350,1
2024-11-30,Printer,1422.94,Delhi,CUST00168,5
2024-09-17,Monitor,4860.9,Pune,CUST00310,3
2024-01-05,Monitor,1920.67,Ahmedabad,CUST00766,5
2024-10-02,Laptop,4802.07,Ahmedabad,CUST00598,1
2024-11-22,Keyboard,3368.48,Chennai,CUST00991,2
2024-04-20,Monitor,3266.03,Kolkata,CUST00893,1
2024-12-10,Laptop,4634.48,Chennai,CUST00522,3
2024-03-16,Monitor,613.36,Pune,CUST00596,5
2024-06-28,Keyboard,4855.68,Delhi,CUST00052,2
2024-02-27,Monitor,155.49,Kolkata,CUST00470,5
2024-06-21,Keyboard,1025.52,Bangalore,CUST00053,4
2024-02-09,Webcam,2266.2,Chennai,CUST00861,4
2024-11-13,Scanner,4060.93,Hyderabad,CUST00892,1
2024-06-07,Printer,3551.72,Pune,CUST00595,2
2024-08-05,Mouse,3508.22,Delhi,CUST00454,4
2024-08-15,Headphones,157.42,Ahmedabad,CUST00818,2
2024-02-11,Headphones,2225.37,Bangalore,CUST00546,3
2024-04-26,Keyboard,4869.39,Chennai,CUST00843,3
2024-12-28,Printer,1510.23,Ahmedabad,CUST00947,1
2024-07-13,Printer,1183.26,Chennai,CUST00831,1
2024-01-13,Keyboard,4467.98,Hyderabad,CUST00793,4
2024-01-20,Scanner,4872.92,Chennai,CUST00886,1
2024-11-30,Keyboard,3616.19,Bangalore,CUST00121,2
2024-07-17,Webcam,1277.23,Pune,CUST00869,2
2024-12-28,Monitor,3255.09,Ahmedabad,CUST00361,4
2024-11-04,Headphones,2963.91,Hyderabad,CUST00112,3
2024-02-01,Monitor,4251.01,Pune,CUST00032,3
2024-02-08,Monitor,536.12,Hyderabad,CUST00510,5
2024-03-28,Monitor,1569.19,Pune,CUST00036,2
2024-03-20,Monitor,161.41,Bangalore,CUST00595,4
2024-10-24,Monitor,223.83,Chennai,CUST00513,2
2024-11-08,Mouse,3850.38,Mumbai,CUST00716,5
2024-02-22,Monitor,4507.94,Mumbai,CUST00264,2
2024-07-16,Keyboard,4474.19,Delhi,CUST00441,4
2024-11-06,Keyboard,4009.19,Hyderabad,CUST00613,2
2024-09-05,Monitor,4245.5,Hyderabad,CUST00259,4
2024-12-21,Keyboard,617.9,Ahmedabad,CUST00076,2
2024-04-11,Laptop,139.26,Pune,CUST00607,1
2024-08-10,Printer,3811.84,Bangalore,CUST00539,1
2024-12-14,Scanner,3691.39,Chennai,CUST00662,2
2024-04-03,Laptop,870.1,Ahmedabad,CUST00987,5
2024-08-22,Monitor,328.31,Pune,CUST00951,4
2024-09-07,Keyboard,2936.32,Kolkata,CUST00774,4
2024-10-27,Monitor,1504.32,Hyderabad,CUST00114,2
2024-01-29,Mouse,3002.25,Bangalore,CUST00550,3
2024-11-20,Scanner,1609.31,Pune,CUST00356,3
2024-05-03,Printer,1549.44,Hyderabad,CUST00704,1
2024-05-03,Printer,944.97,Bangalore,CUST00281,3
2024-09-19,Monitor,4925.59,Kolkata,CUST00775,2
2024-06-29,Headphones,4169.49,Kolkata,CUST00725,2
2024-06-16,Mouse,2695.28,Kolkata,CUST00017,5
2024-06-22,Webcam,2823.37,Ahmedabad,CUST00422,4
2024-05-17,Printer,4971.23,Chennai,CUST00014,5
2024-03-26,Laptop,1569.93,Hyderabad,CUST00618,2
2024-09-28,Printer,4025.05,Pune,CUST00027,3
2024-04-04,Mouse,1255.68,Hyderabad,CUST00332,3
2024-04-22,Printer,2919.86,Hyderabad,CUST00080,5
2024-06-06,Printer,3480.72,Hyderabad,CUST00489,3
2024-07-08,Webcam,4652.13,Hyderabad,CUST00799,4
2024-05-10,Printer,499.38,Hyderabad,CUST00018,1
2024-06-18,Monitor,116.39,Ahmedabad,CUST00256,3
2024-02-24,Scanner,1525.68,Delhi,CUST00991,1
2024-08-23,Monitor,1171.59,Ahmedabad,CUST00929,5
2024-12-21,Monitor,2832.3,Kolkata,CUST00304,2
2024-10-27,Monitor,1889.71,Bangalore,CUST00599,2
2024-12-25,Mouse,3519.29,Delhi,CUST00496,5
2024-10-16,Printer,2981.61,Pune,CUST00303,4
2024-06-02,Webcam,1450.88,Ahmedabad,CUST00282,5
2024-05-20,Keyboard,1845.83,Pune,CUST00014,2
2024-05-18,Keyboard,2944.0,Delhi,CUST00668,1
2024-03-20,Keyboard,3089.22,Pune,CUST00736,3
2024-11-23,Headphones,1949.63,Pune,CUST00330,2
2024-04-24,Printer,610.53,Bangalore,CUST00155,3
2024-02-21,Monitor,234.13,Kolkata,CUST00962,1
2024-02-08,Printer,4968.03,Ahmedabad,CUST00683,2
2024-03-31,Scanner,3960.24,Mumbai,CUST00613,3
2024-08-28,Webcam,3193.12,Hyderabad,CUST00841,2
2024-01-24,Scanner,3294.88,Bangalore,CUST00413,2
2024-05-18,Monitor,844.14,Bangalore,CUST00100,4
2024-01-07,Headphones,756.32,Pune,CUST00028,1
2024-01-31,Mouse,723.05,Mumbai,CUST00435,1
2024-02-15,Headphones,1175.38,Mumbai,CUST00197,1
2024-08-09,Headphones,3671.99,Mumbai,CUST00414,5
2024-10-10,Laptop,4289.13,Chennai,CUST00666,2
2024-04-17,Monitor,3663.1,Kolkata,CUST00346,4
2024-05-11,Keyboard,1990.9,Hyderabad,CUST00399,5
2024-06-03,Monitor,3804.64,Delhi,CUST00303,4
2024-05-03,Monitor,1404.59,Chennai,CUST00115,3
2024-04-17,Mouse,640.79,Mumbai,CUST00003,1
2024-12-30,Monitor,2593.43,Bangalore,CUST00103,5
2024-08-27,Headphones,4480.76,Pune,CUST00391,5
2024-11-13,Keyboard,1492.9,Ahmedabad,CUST00787,4
2024-06-01,Scanner,1355.59,Kolkata,CUST00570,1
2024-06-18,Keyboard,2512.87,Ahmedabad,CUST00465,1
2024-03-14,Monitor,1155.18,Kolkata,CUST00224,4
2024-01-20,Mouse,1138.73,Bangalore,CUST00765,2
2024-04-21,Printer,2754.92,Ahmedabad,CUST00270,2
2024-04-30,Laptop,629.94,Ahmedabad,CUST00049,2
2024-11-08,Scanner,3293.1,Pune,CUST00199,3
2024-12-12,Mouse,1136.68,Delhi,CUST00004,1
2024-08-15,Headphones,275.72,Hyderabad,CUST00831,2
2024-12-22,Scanner,2870.53,Pune,CUST00285,2
2024-06-26,Headphones,2252.44,Kolkata,CUST00265,1
2024-02-11,Webcam,4434.07,Delhi,CUST00490,4
2024-09-24,Keyboard,4164.37,Delhi,CUST00660,3
2024-07-15,Printer,2939.44,Kolkata,CUST00725,1
2024-07-26,Webcam,708.25,Hyderabad,CUST00750,3
2024-06-11,Webcam,2198.37,Delhi,CUST00014,1
2024-11-19,Laptop,922.86,Pune,CUST00260,3
2024-05-08,Webcam,1245.35,Delhi,CUST00837,3
2024-05-21,Scanner,3457.93,Mumbai,CUST00525,1
2024-10-13,Keyboard,2216.17,Chennai,CUST00996,1
2024-11-18,Laptop,2968.62,Hyderabad,CUST00343,1
2024-07-17,Mouse,2991.92,Delhi,CUST00828,1
2024-07-07,Keyboard,1736.39,Bangalore,CUST00572,4
2024-08-13,Headphones,4827.49,Chennai,CUST00765,2
2024-05-03,Laptop,2342.07,Pune,CUST00015,4
2024-01-11,Webcam,3898.11,Kolkata,CUST00950,1
2024-10-10,Monitor,338.4,Bangalore,CUST00376,5
2024-06-13,Keyboard,4299.5,Kolkata,CUST00243,5
2024-07-07,Webcam,4710.81,Chennai,CUST00849,1
2024-04-30,Scanner,1356.46,Delhi,CUST00598,5
2024-06-02,Keyboard,2117.53,Mumbai,CUST00706,2
2024-08-22,Headphones,1859.91,Chennai,CUST00906,2
2024-08-14,Printer,1187.9,Ahmedabad,CUST00047,3
2024-03-29,Webcam,2811.93,Bangalore,CUST00095,4
2024-08-22,Webcam,170.13,Bangalore,CUST00348,5
2024-03-26,Scanner,1888.47,Kolkata,CUST00486,2
2024-02-24,Laptop,4000.43,Pune,CUST00026,3
2024-01-20,Keyboard,4742.75,Kolkata,CUST00614,3
2024-06-28,Printer,1784.29,Hyderabad,CUST00431,5
2024-08-31,Laptop,4057.51,Delhi,CUST00540,3
2024-08-13,Printer,2871.67,Ahmedabad,CUST00577,2
2024-04-14,Webcam,4984.86,Chennai,CUST00117,2
2024-04-21,Webcam,3400.7,Bangalore,CUST00698,4
2024-09-09,Monitor,4890.72,Kolkata,CUST00594,2
2024-12-05,Headphones,1445.53,Chennai,CUST00874,3
2024-07-06,Printer,590.14,Bangalore,CUST00096,4
2024-03-12,Laptop,4045.78,Bangalore,CUST00467,3
2024-02-16,Headphones,2222.67,Delhi,CUST00367,3
2024-03-12,Printer,1751.98,Ahmedabad,CUST00108,5
2024-09-23,Monitor,4007.15,Ahmedabad,CUST00922,2
2024-11-07,Keyboard,2890.82,Delhi,CUST00426,5
2024-11-10,Laptop,2461.08,Delhi,CUST00997,1
2024-07-06,Webcam,1393.96,Bangalore,CUST00527,2
2024-02-04,Mouse,1640.22,Hyderabad,CUST00434,3
2024-11-22,Webcam,3453.25,Hyderabad,CUST00690,4
2024-12-08,Webcam,171.9,Hyderabad,CUST00338,3
2024-02-24,Mouse,3757.2,Ahmedabad,CUST00465,5
2024-11-18,Monitor,1798.87,Mumbai,CUST00085,1
2024-12-26,Scanner,4573.17,Chennai,CUST00870,3
2024-07-29,Keyboard,626.61,Chennai,CUST00504,5
2024-08-31,Printer,3748.31,Ahmedabad,CUST00729,3
2024-12-11,Headphones,1673.85,Kolkata,CUST00980,2
2024-10-26,Monitor,236.57,Chennai,CUST00027,4
2024-10-22,Laptop,4248.92,Chennai,CUST00528,4
2024-09-19,Laptop,4680.46,Mumbai,CUST00157,2
2024-08-17,Keyboard,1784.87,Hyderabad,CUST00885,4
2024-11-28,Scanner,3723.09,Hyderabad,CUST00136,4
2024-10-25,Keyboard,3064.81,Kolkata,CUST00454,2
2024-05-18,Mouse,1317.35,Bangalore,CUST00002,4
2024-12-07,Monitor,2095.21,Hyderabad,CUST00590,1
2024-10-06,Laptop,413.5,Bangalore,CUST00042,3
2024-03-19,Printer,2392.16,Pune,CUST00318,5
2024-12-05,Printer,4317.46,Ahmedabad,CUST00108,4
2024-12-28,Webcam,3576.08,Pune,CUST00706,5
2024-05-23,Scanner,766.42,Mumbai,CUST00878,1
2024-01-23,Webcam,1743.89,Pune,CUST00418,1
2024-10-14,Laptop,881.6,Ahmedabad,CUST00533,5
2024-06-12,Scanner,4789.94,Chennai,CUST00670,2
